	D.M,r	D.M,p	D.T2D-NGT,fc	D.T2D-NGT,p	D.M,q	D.T2D-NGT,q	name
ENSG00000167004	0.11337844533698856	0.4636898169654633	-0.12000000000000002	0.2626918713159341	0.9539010393082292	0.8730861059150303	PDIA3
ENSG00000092470	0.011430594241301852	0.9412956214293746	-0.00045454545454548523	0.9902269052737155	0.9983455645252513	0.9981314329158821	WDR76
ENSG00000166734	0.35694650120392296	0.01738350205352674	-0.09954545454545444	0.08187075188963429	0.9475628200108738	0.8005545610957443	CASC4
ENSG00000137770	-0.16694861534389643	0.2787395572163341	0.09000000000000002	0.14627502402277104	0.9327810692585502	0.8382041206815792	CTDSPL2
ENSG00000104131	-0.10724985080921953	0.4883489201812422	0.11999999999999961	0.17300172923412738	0.9541912776378897	0.83812485551129	EIF3J
ENSG00000166710	0.04461988535145315	0.773654897606942	-0.1495454545454546	0.2593804635675323	0.9827175251698542	0.8726559126964399	B2M
ENSG00000185880	-0.03746783745754406	0.8091960082056577	0.08909090909090918	0.08909953615378996	0.9871426422036215	0.8086220571723481	TRIM69
ENSG00000167014	-0.06351556265145286	0.6820996499021021	-0.04818181818181816	0.5388167110251398	0.970982405116115	0.94215091770405	TERB2
ENSG00000140263	0.050615065464753785	0.7442078796697383	-0.047272727272727216	0.2631871157215524	0.9777930012697993	0.8730788613012073	SORD
ENSG00000140274	0.2289646809445957	0.13491517304526823	-0.014090909090909112	0.7033857133358865	0.9483504674771919	0.9677687575818359	DUOXA2
ENSG00000137857	0.1318332907240898	0.3936369684871144	-0.012272727272727353	0.5581229382392792	0.9498372382301116	0.9476805467713871	DUOX1
ENSG00000137860	0.024120182586597993	0.8764967633665455	-0.044090909090909056	0.3104866514780968	0.9933026336912194	0.8862679633669792	SLC28A2
ENSG00000171763	0.055649538447965476	0.7197531899403129	0.02136363636363639	0.7675361618333081	0.9743257743199423	0.9752982489320368	SPATA5L1
ENSG00000166920	0.18873064176590068	0.2198528267908431	-0.028181818181818245	0.35066115785460683	0.9391230994969282	0.9003517616536072	C15orf48
ENSG00000137767	-0.2961722854755092	0.050929728980943494	0.11227272727272747	0.17188857776830152	0.9780291062073525	0.8399187964892061	SQOR
ENSG00000137872	0.0313337096022525	0.8399868501998813	-0.07272727272727278	0.4785317909548277	0.9916228944517297	0.9329323553081346	SEMA6D
ENSG00000188467	-0.05380629080195438	0.7286761065372035	0.050909090909090994	0.23704491270492065	0.9750494032127007	0.8640939372371271	SLC24A5
ENSG00000259705	-0.0990765553340065	0.5222654874444898	-0.014999999999999982	0.8243405737863576	0.9560704876539093	0.982736246084232	AC084757.3
ENSG00000255302	0.16492192988132515	0.28469961369576036	0.00727272727272736	0.9176401857796036	0.9329812583248667	0.9936101505739421	EID1
ENSG00000156958	-0.1978072463043653	0.19806193843066086	0.052272727272727214	0.23595154421819667	0.9438998488555416	0.8629759333439858	GALK2
ENSG00000140285	0.10642046682289835	0.4917375687479688	-0.08454545454545445	0.525638725343607	0.9540154533728692	0.9382702031151215	FGF7
ENSG00000104047	0.009202455108860398	0.9527242494369903	0.016818181818181822	0.6517326720888621	0.9985200947105783	0.9612783076053536	DTWD1
ENSG00000138592	-0.23256387679640675	0.12872242890164287	0.0827272727272729	0.25521698665919745	0.9485038085985036	0.8708336994250065	USP8
ENSG00000081014	-0.16254890303388778	0.29178301477652496	0.08090909090909093	0.23423637825595264	0.9304824628193252	0.8620920342102076	AP4E1
ENSG00000186417	0.10783277360542784	0.4859745310645466	0.013181818181818265	0.8231298814612249	0.9535857986858493	0.982627741236987	GLDN
ENSG00000104112	0.08157941738063049	0.598584577267844	-0.016363636363636337	0.7783255713186528	0.9667240062757818	0.9771938789545774	SCG3
ENSG00000128872	-0.16261029766155874	0.29159832837439753	-0.0145454545454546	0.6955593544473471	0.930569792659532	0.9660118522914889	TMOD2
ENSG00000138594	0.21832922589087092	0.1545094866850021	-0.1554545454545454	0.08367567579523069	0.9508942883222851	0.800368098941629	TMOD3
ENSG00000069956	0.009696415445961634	0.9501897269235693	-0.005000000000000379	0.9595063096080461	0.9985468858198113	0.996700878631735	MAPK6
ENSG00000137766	-0.0011984068424802426	0.9938400102935859	-0.13772727272727275	0.37294805628771244	0.9993629252748795	0.9042663743558403	UNC13C
ENSG00000069943	-0.033803314115167134	0.827559316436707	-0.03545454545454546	0.5145884803417713	0.9909483641763597	0.938590564996235	PIGB
ENSG00000151575	-0.1858014085960584	0.22722618553048785	0.06681818181818171	0.29172919783545936	0.9351170008044836	0.8823765087727009	TEX9
ENSG00000140262	0.06415453683263636	0.6790727618177854	-0.025909090909090923	0.6997710609642218	0.9711631317058397	0.9674975708581348	TCF12
ENSG00000247982	-0.14657548321276542	0.34240561352210175	0.04181818181818187	0.34202563512412754	0.9387540344485988	0.8984187290779238	LINC00926
ENSG00000128849	-0.19758179014659139	0.19858404410613953	0.05590909090909087	0.2967431756979388	0.944592721450125	0.8839844229209474	CGNL1
ENSG00000137878	-0.22483519620056358	0.14229059050217582	0.023636363636363858	0.5102232054905201	0.9413812455688617	0.9375458231542725	GCOM1
ENSG00000103569	-0.23854343870151362	0.11890821888416017	0.12909090909090903	0.2374116524151368	0.9534385828482318	0.8643537281042274	AQP9
ENSG00000166035	0.10944994689673261	0.4794190210872359	-0.01909090909090911	0.6499674728565521	0.9516809158700706	0.9614216318538853	LIPC
ENSG00000128923	-0.23377403485348353	0.12668881416559236	0.030454545454545373	0.7272004819728421	0.9510872823928472	0.9679829257991298	MINDY2
ENSG00000157450	-0.10066972378823497	0.5155640684708038	0.00454545454545453	0.9398457930634496	0.9545549082067035	0.9935658230349736	RNF111
ENSG00000157456	0.19115628104005	0.21387365374036327	0.0036363636363635973	0.9207714428535845	0.9396521578099765	0.9933239314668787	CCNB2
ENSG00000171989	0.02403439526360304	0.876932642588735	0.011363636363636504	0.9292509632053193	0.993347643931428	0.9937980079319866	LDHAL6B
ENSG00000140297	0.18558083538964518	0.22778819986065188	2.0816681711721685e-17	0.9999999999999997	0.9345812257957368	1.0	GCNT3
ENSG00000171956	0.06785126123730666	0.6616600290048755	-0.06499999999999996	0.07133720661444899	0.9698894963331866	0.7889796159400182	FOXB1
ENSG00000259284	-0.2220890583100065	0.14735782929815502	0.04090909090909087	0.5764635165848544	0.9484505389956791	0.9501443931916016	LINC02349
ENSG00000198535	-0.05496598257435763	0.7230579746727984	0.04227272727272724	0.4494802237092045	0.9747399056418554	0.9276045721979961	C2CD4A
ENSG00000171914	-0.06200648864725321	0.6892678180368419	0.005000000000000015	0.9547456743330773	0.9735277011493241	0.9960589678967054	TLN2
ENSG00000211137	0.045813363405694946	0.7677662374053423	0.1368181818181819	0.5641984662297255	0.9824183858670678	0.9484543127348092	MIR190A
ENSG00000140416	0.004768814797397905	0.9754910626956219	-0.062272727272727244	0.2544516993381222	0.9996975029154876	0.8707615961752234	TPM1
ENSG00000103642	-0.22248070558044977	0.14662713669369856	0.20545454545454545	0.017506949279990348	0.9482680557287388	0.8583295356491356	LACTB
ENSG00000166128	0.08209665729846709	0.596260221320096	-0.08272727272727273	0.27167734708309016	0.9658138985428503	0.8781732589323018	RAB8B
ENSG00000138613	0.07891305158128246	0.6106289005525584	-0.016363636363636178	0.7665229090788048	0.9684429802564837	0.9750695825591522	APH1B
ENSG00000140455	-0.34854786755531486	0.02041220550686917	0.12681818181818172	0.11245266464328835	0.965700892335762	0.8125850843223537	USP3
ENSG00000028528	0.0597751386698772	0.6999161113331469	-0.03999999999999991	0.5686197201954049	0.9746848291113451	0.9492498886123022	SNX1
ENSG00000157734	0.022341272175058432	0.8855424793168516	-0.0045454545454545695	0.8274422455950082	0.9937370754407889	0.9829621857653865	SNX22
ENSG00000103671	-0.15317067458927822	0.32088390763939084	0.007727272727272923	0.9059148429052273	0.9368187536404837	0.992114389634526	TRIP4
ENSG00000180357	-0.041250929834508294	0.7903442972778169	-0.04772727272727268	0.35305034097799304	0.985166046858905	0.9001655410874105	ZNF609
ENSG00000186198	0.3095607609692803	0.04087354171518104	-0.10909090909090904	0.056848320184289626	0.977401095619697	0.7894000916729838	SLC51B
ENSG00000074696	0.09733577671271497	0.5296367995397222	0.02318181818181818	0.8481754641540789	0.9575798419366712	0.98512279955217	HACD3
ENSG00000074621	-0.003984064163503792	0.979523287435536	0.019545454545454474	0.5385311319689382	0.9993369414710839	0.9421208440465267	SLC24A1
ENSG00000166938	-0.13244986504799441	0.391408750578463	0.10454545454545466	0.2180496459681561	0.9487648653712447	0.8602399159435998	DIS3L
ENSG00000169032	-0.011913993921716881	0.9388176140934839	0.09318181818181845	0.4016046324246346	0.9977672880756178	0.9168788382306434	MAP2K1
ENSG00000174442	-0.031192725532051133	0.8406975010054567	0.01590909090909081	0.815932374076289	0.9916614608634258	0.9817140821076931	ZWILCH
ENSG00000137834	0.1989355358517203	0.19546361161463616	-0.03727272727272723	0.497092849362077	0.9440774108585839	0.9348519974288199	SMAD6
ENSG00000166949	-0.18149779746954	0.23836432662134263	0.016363636363636455	0.8785328938813767	0.9301402091724781	0.9880821064594338	SMAD3
ENSG00000103599	0.027542678595835837	0.8591380776378227	-0.024545454545454627	0.41505998421307244	0.9923395326861716	0.9220519988492403	IQCH
ENSG00000189227	-0.43503244820679465	0.0031661783118526474	0.16909090909090924	0.011119663118783688	0.9581510643040977	0.8713050315218361	C15orf61
ENSG00000137764	0.04815285019451272	0.7562608223001848	0.00636363636363655	0.9202639630329883	0.9795505832051393	0.9933870282383155	MAP2K5
ENSG00000188779	-0.03606977916302695	0.8161904491690041	-0.010909090909090959	0.6154765251588427	0.9885980790707584	0.9569354211699891	SKOR1
ENSG00000033800	-0.19563608759402845	0.203130181732043	0.16136363636363607	0.06599483229168347	0.9417171024196563	0.778978679477894	PIAS1
ENSG00000169018	0.16059784055466553	0.2976916245006967	-0.06363636363636353	0.36724252293400517	0.9337175470400694	0.90569632746068	FEM1B
ENSG00000103647	0.012837245629612101	0.9340864395209088	-0.034545454545454456	0.45369722407509483	0.9970860053804652	0.9290973838485665	CORO2B
ENSG00000258484	0.052399477703791456	0.7355102942577131	0.017727272727272734	0.5633644185183007	0.9755668922248455	0.9487787635610452	SPESP1
ENSG00000212766	0.1812894411704664	0.23891283268903815	-0.03500000000000004	0.3659349332005414	0.9312454007013098	0.9048872848035928	EWSAT1
ENSG00000138604	-0.21874341569107242	0.15370942235043425	0.012727272727272698	0.8188953454816088	0.9499675285545147	0.9822491016123281	GLCE
ENSG00000137819	0.07249137051270872	0.6400517453382559	-0.004545454545454589	0.9120809680547046	0.9693837461538586	0.9923658040724136	PAQR5
ENSG00000137807	0.3351795234260117	0.026141909292596736	-0.06954545454545454	0.03377042804559083	0.9441209709951809	0.8086474120821422	KIF23
ENSG00000137818	0.03265623608161842	0.8333266557036919	0.019999999999999855	0.7443096069341073	0.9904218215676599	0.970732814750145	RPLP1
ENSG00000137821	0.09843464426277557	0.5249777276984926	-0.03772727272727277	0.30613286562965264	0.9568441408685299	0.886820276866094	LRRC49
ENSG00000187720	-0.0026458774431663335	0.98640030026678	-0.014090909090909317	0.6562943566489304	0.9995553415092964	0.9610611169616242	THSD4
ENSG00000166192	-0.1323767973396706	0.39167242148944825	0.05499999999999996	0.3454285685777516	0.9490108147408609	0.8990157526210998	SENP8
ENSG00000187806	0.20848904912564897	0.1744238132201415	-0.030909090909090917	0.6044400386819819	0.9475353666480729	0.9555193694448479	TMEM202
ENSG00000166233	-0.19444542455289654	0.20594792520467692	0.11727272727272728	0.08368300631998728	0.9415988494900989	0.8000022477823621	ARIH1
ENSG00000215186	0.27911160216182007	0.06653971081791311	-0.12636363636363637	0.027694143563810197	0.9748789685108606	0.8087980163593954	GOLGA6B
ENSG00000140463	-0.1581024885861768	0.3053600611790911	0.16454545454545433	0.032745345577158844	0.9356982880264327	0.7982587577365168	BBS4
ENSG00000183324	-0.17343486307247627	0.2602181824493654	0.07545454545454548	0.273005584149754	0.9326831812030348	0.8785834273920943	REC114
ENSG00000103855	0.09838203972521323	0.525200303125924	-0.052272727272727366	0.14668438961394323	0.9569516994151581	0.8380873719088319	CD276
ENSG00000167139	0.021572844253611792	0.8894544356357756	0.035454545454545364	0.33084999031334694	0.9945661116314667	0.8960158972349738	TBC1D21
ENSG00000129038	0.15072791181118303	0.32875371984649293	-0.02363636363636338	0.8208962429776339	0.9378003072884192	0.9820987565089926	LOXL1
ENSG00000140464	0.26526585366515876	0.08181566406993165	-0.05136363636363628	0.11734061521314634	0.9729190621649325	0.8176111465744916	PML
ENSG00000167178	0.02686599019991053	0.8625652636346032	6.071532165918825e-17	0.9999999999999984	0.9925749365576971	1.0	ISLR2
ENSG00000129009	0.02463870340615414	0.8738629692885921	0.04909090909090905	0.6337308175412607	0.9927535816798296	0.9593965248821984	ISLR
ENSG00000179361	0.045209305912809264	0.7707450852143506	-0.03227272727272725	0.28408867270272725	0.9825768256596661	0.8808204174665728	ARID3B
ENSG00000140505	-0.052809705037237434	0.7335153302553266	0.007727272727272801	0.8761736146653181	0.975131491073354	0.9875168101589714	CYP1A2
ENSG00000103653	0.06582710609521097	0.6711733082544634	0.002727272727272791	0.9163863398290083	0.9699023469852085	0.9934782604495833	CSK
ENSG00000140506	0.07430003612567539	0.6317068767859306	-0.0018181818181818195	0.9460983820445497	0.9692062151526796	0.9943663953081399	LMAN1L
ENSG00000178802	-0.2940783248123254	0.052669258021562505	0.06090909090909086	0.1596845882824847	0.9741315245463279	0.8394081741641722	MPI
ENSG00000198794	-0.06629523868831028	0.6689685562134419	0.025000000000000012	0.4333014167316114	0.9699104657738585	0.9237588323178967	SCAMP5
ENSG00000138621	0.060946809991004554	0.6943174985233029	-0.03954545454545459	0.4402638486094034	0.9738421555123072	0.9267823303900513	PPCDC
ENSG00000167195	0.27567853982765606	0.0700977006369275	-0.1163636363636365	0.06944029332382874	0.9649841894740011	0.7853196059406199	GOLGA6C
ENSG00000140478	0.3113563772380707	0.039657707117394275	-0.14500000000000024	0.015361582177744273	0.9735273780762298	0.8811323215155801	GOLGA6D
ENSG00000140365	0.05027145486188289	0.7458863618523646	-0.03500000000000014	0.34845299464562307	0.9783870729566326	0.8991542137635954	COMMD4
ENSG00000140398	0.06932688584203182	0.6547577008330017	-0.044545454545454506	0.08981093082862589	0.9705520787957812	0.8092204609363663	NEIL1
ENSG00000173548	0.07215368508211378	0.641614680370459	-0.07272727272727288	0.5117610886354601	0.9692418340530421	0.937525376028556	SNX33
ENSG00000140367	0.1029852330149653	0.5059015288926154	-0.0640909090909093	0.5858633247830234	0.9536659472799041	0.9516077250223605	UBE2Q2
ENSG00000167196	-0.1935643051739184	0.20805066356128313	0.05090909090909095	0.5224081506496225	0.9421324166221985	0.9391895790435497	FBXO22
ENSG00000169758	-0.049502861964904214	0.7496450135031452	-0.04545454545454553	0.3802950899906338	0.9778365990641502	0.9079079732747013	TMEM266
ENSG00000159556	0.1474392888851428	0.33953730719837716	-0.03909090909090917	0.33474038081376334	0.9386610199946316	0.8974130386502481	ISL2
ENSG00000117906	-0.020652710278978952	0.8941421132426239	0.0422727272727273	0.6888348185072468	0.9956215423228152	0.9656891960414694	RCN2
ENSG00000140368	0.018748586671641653	0.9038539334133455	-0.002272727272727324	0.891396040473964	0.9961974404565803	0.9888000570308422	PSTPIP1
ENSG00000140382	-0.2688877339507644	0.07757765610734174	0.135909090909091	0.049552772547053064	0.9650198582537648	0.7964746004998858	HMG20A
ENSG00000259666	0.1685298541008701	0.2741466954344274	-0.01590909090909091	0.664619658169944	0.932343111463877	0.961698618318125	LINGO1-AS1
ENSG00000221476	-0.07094250137190838	0.6472330542081419	0.008636363636363598	0.874078186424031	0.9701310476055771	0.9873742005479851	MIR1827
ENSG00000183476	-0.16852309153765804	0.27416623121852984	0.008181818181818047	0.8475329938921231	0.932228921028213	0.9850284140375145	SH2D7
ENSG00000166411	-0.11365638773577993	0.46258756959225544	0.14863636363636346	0.22684089521609105	0.9544301189001138	0.8627326961717942	IDH3A
ENSG00000140403	-0.17662813645334083	0.2514086065322609	0.3113636363636363	0.026981250074905982	0.9282128443109472	0.8123068633186104	DNAJA4
ENSG00000166426	0.12941550546842365	0.40244567508265994	-0.008636363636363572	0.8044669070700065	0.9532694317207621	0.9804196051168417	CRABP1
ENSG00000136381	-0.18854424108657872	0.22031703706019157	0.049999999999999906	0.4655409613907969	0.9379104134078299	0.9331020845416544	IREB2
ENSG00000188266	-0.3790635818979239	0.011163976684789051	0.09954545454545463	0.026982301137003614	0.960539797899105	0.8109475163641908	HYKK
ENSG00000041357	-0.06699795604153412	0.6656641487679518	0.1259090909090908	0.18588119359126998	0.9696852136422184	0.8502962496518037	PSMA4
ENSG00000169684	-0.2696035243965012	0.07676086967849616	0.11909090909090908	0.08363274190703289	0.9644286217587434	0.8012674049957649	CHRNA5
ENSG00000207695	-0.03009691631824994	0.8462253119074798	-0.07272727272727267	0.5219079916375432	0.9917170778260056	0.9393487560728219	MIR184
ENSG00000235711	0.1655678346178213	0.28279119244078504	-0.03409090909090911	0.5628074752374965	0.9331737186916074	0.9485689269606816	ANKRD34C
ENSG00000166557	0.0767032944132448	0.6206884032631123	-0.00454545454545453	0.8607002115941751	0.967008952074751	0.9867413529654449	TMED3
ENSG00000169330	-0.047734888130239274	0.7583125896758084	0.0009090909090908282	0.9891075396602691	0.9798941746293005	0.9983791785678902	KIAA1024
ENSG00000086666	-0.12982160808744822	0.4009582180193647	0.04590909090909074	0.30003302379464175	0.9536068621512045	0.8847748040395752	ZFAND6
ENSG00000103876	0.014851143126981702	0.923774285288796	0.0072727272727273196	0.8206200362213038	0.9968084504727006	0.9821699881183991	FAH
ENSG00000172379	-0.27344596629009726	0.07249111484777718	0.026818181818181932	0.5000006718135754	0.9646429475422177	0.9357086887378053	ARNT2
ENSG00000136379	-0.015265292880645204	0.9216551074649345	0.022727272727272648	0.6063353704007806	0.9966662834221262	0.9554177593387647	ABHD17C
ENSG00000103888	0.017499923656379677	0.9102302564832135	0.0022727272727272856	0.9302444437088866	0.9975873532184429	0.9932869251720634	CEMIP
ENSG00000140406	0.18129912341854265	0.23888732479659125	-0.08545454545454553	0.18267732638222153	0.9313528042713837	0.847120854071533	TLNRD1
ENSG00000156206	0.01241009841708345	0.9362750730159959	-0.00545454545454556	0.8773694911244339	0.9971178982814611	0.9877230009759517	CFAP161
ENSG00000172349	0.1574770640991542	0.3073016583196407	-0.030909090909090893	0.3603972638767191	0.9364164421573495	0.9034122787152491	IL16
ENSG00000188659	0.09421260491205953	0.5429883112275182	-0.05454545454545458	0.23942448772471372	0.9591919121040056	0.8655774682892224	SAXO2
ENSG00000259462	0.06041167408128321	0.696872573037394	-0.0063636363636364515	0.9149957633164695	0.9743891820244036	0.9930133950244651	CPEB1-AS1
ENSG00000250988	-0.12792951549794765	0.4079156133717292	0.13318181818181837	0.28870409597152	0.9533601658988803	0.8806628940723183	SNHG21
ENSG00000277864	-0.07950941022077905	0.607926083949714	0.17227272727272727	0.34209778045991646	0.9681806211310572	0.8980706315633343	SCARNA15
ENSG00000156232	-0.16503383140682265	0.28436838415639837	0.05636363636363637	0.4606070853122144	0.9338136349322926	0.9318321301751945	WHAMM
ENSG00000169612	-0.0303137123451968	0.8451310963977648	0.029090909090908997	0.8079986363511702	0.9913614251135179	0.9815885980921747	FAM103A1
ENSG00000136404	-0.20146623631774493	0.18972349551083842	0.20863636363636337	0.021994788868895748	0.9417496587121709	0.8374241523359179	TM6SF1
ENSG00000140600	0.18374838006220112	0.2324941605269055	-0.056363636363636276	0.14196555589161608	0.9321008464066344	0.8330924229386979	SH3GL3
ENSG00000156218	0.25338362016939614	0.09699944604369845	-0.0531818181818183	0.6628063073935873	0.9586341649543892	0.9616115314409194	ADAMTSL3
ENSG00000259511	-0.2099661685931773	0.17132219916607266	0.08636363636363645	0.395109474874782	0.9450179886118503	0.9139379945970182	UBE2Q2L
ENSG00000259728	-0.2721057270412269	0.0739585856871557	0.016363636363636296	0.8052265594719076	0.9658639107001168	0.9805964456983919	LINC00933
ENSG00000176371	-0.20884862479397148	0.1736650922182695	0.0036363636363635995	0.8791204860332901	0.947224890806422	0.988236375743327	ZSCAN2
ENSG00000166716	-0.054100729869257964	0.7272483508230687	0.04590909090909086	0.61969571681039	0.97492271088723	0.9575578150766763	ZNF592
ENSG00000136383	-0.08774711920027119	0.5711309593638152	0.09454545454545447	0.539177759396191	0.9614896027962483	0.9421252397134837	ALPK3
ENSG00000156222	0.1489001751256382	0.3347202781785312	-0.028636363636363613	0.4542865346030359	0.9383501553409328	0.9287871002157818	SLC28A1
ENSG00000073417	-0.09186122169311077	0.5531458711497088	-0.02772727272727262	0.6233464083989168	0.9604131299257779	0.9579700691898946	PDE8A
ENSG00000259295	0.2421037885328795	0.11333946194847183	-0.13363636363636366	0.004289775130020996	0.9509245870552474	1.0	CSPG4P12
ENSG00000170776	-0.0710182219456383	0.6468812331788856	0.06999999999999997	0.4696937740583085	0.9701836627151842	0.9324810680094368	AKAP13
ENSG00000273540	-0.045952708207692226	0.7670795400828805	-0.008181818181818248	0.95594354087252	0.9822557881035032	0.9959471139902933	AGBL1
ENSG00000259527	0.025029084349222956	0.8718809406222616	0.026363636363636325	0.7179211957190134	0.993459768229157	0.9677407900514647	LINC00052
ENSG00000181991	-0.1873171476530932	0.22338989107212212	0.11636363636363642	0.17979932885185695	0.9348925531945368	0.846069120645521	MRPS11
ENSG00000172183	0.004585701751776629	0.9764318882505856	0.012272727272727171	0.6949058768209555	0.9997860519527638	0.9661745841224185	ISG20
ENSG00000157766	0.053615542829841496	0.7296015416193229	-0.021363636363636352	0.39761257977254916	0.9751725752743189	0.9157454402529567	ACAN
ENSG00000140526	-0.13695974904517183	0.3753362116433999	0.057272727272727225	0.5145018709191576	0.9436901857563322	0.9385301224665406	ABHD2
ENSG00000140534	-0.1986733383383686	0.19606526450301232	-0.003636363636363599	0.8749123631208652	0.9436077659876261	0.9876173257120989	TICRR
ENSG00000140527	0.07974898471432602	0.6068417339337895	0.022272727272727163	0.4963185941414793	0.9681227153250203	0.935199566760198	WDR93
ENSG00000188095	0.13866658721292402	0.3693573505001688	-0.02000000000000004	0.5385477078792651	0.9427017908941345	0.9420559466510724	MESP2
ENSG00000140548	-0.08820938958450776	0.5690968045739204	-0.025454545454545396	0.5265705851624853	0.9622181980427176	0.9391694859030528	ZNF710
ENSG00000183208	0.15498220254075373	0.3151250195148792	-0.030000000000000106	0.5418253502356805	0.9369937900262849	0.9426225143558988	GDPGP1
ENSG00000196391	-0.0347660568353388	0.8227256828910658	0.09909090909090912	0.2786631307339864	0.9907026060718982	0.8801683049564386	ZNF774
ENSG00000140575	0.12377528754227661	0.42343197184903136	-0.19954545454545466	0.23454841625427475	0.9544212109790932	0.8616144416272562	IQGAP1
ENSG00000140577	0.06699577935044844	0.6656743746690659	-0.07954545454545454	0.20756491218161327	0.9696196368623605	0.8590378067936044	CRTC3
ENSG00000197299	-0.12172841327283838	0.43119792110476063	0.0013636363636363954	0.9524483117172728	0.9535575042498121	0.9957336808184867	BLM
ENSG00000140564	0.012585046637567036	0.935378609493276	-0.03181818181818183	0.4734334832314352	0.9967074644139133	0.9326267674161786	FURIN
ENSG00000182511	-0.21669374560620563	0.15769843697251262	0.0327272727272728	0.08331639090335707	0.94889371468685	0.8008594157369788	FES
ENSG00000196547	-0.09699704029853641	0.5310770762400564	0.004545454545454408	0.9625453352852275	0.9580128306439332	0.997555250645153	MAN2A2
ENSG00000140553	0.14226257819165497	0.35694917867391496	-0.047727272727272556	0.0327011330537652	0.9435499976030958	0.8005164398321992	UNC45A
ENSG00000166965	-0.03474182960313342	0.8228472416310996	0.011818181818181929	0.6698204684682147	0.9903733652272549	0.9618496983190792	RCCD1
ENSG00000185518	0.006559459947279726	0.9662927449425945	-0.04409090909090912	0.22495526705981506	0.9990204546876609	0.8619111214655912	SV2B
ENSG00000176463	0.08918749573478724	0.5648038168241669	0.012727272727272738	0.7338984280680926	0.961629313502549	0.9686708685103896	SLCO3A1
ENSG00000140557	0.07098527419125988	0.6470343092169162	0.03409090909090893	0.3931373090090864	0.970081677233733	0.9135901029693478	ST8SIA2
ENSG00000140563	-0.16215839396966059	0.2929595113691002	0.013181818181818263	0.7389310734063751	0.9313576061493293	0.968901703304101	MCTP2
ENSG00000259134	0.14854242758941189	0.33589594785885024	-0.027727272727272746	0.7458195666212974	0.9387970822959457	0.9713307882568089	LINC00924
ENSG00000185551	0.041875221239643955	0.7872443864561353	0.00954545454545458	0.9088906189074065	0.9846585527740388	0.9924628681761104	NR2F2
ENSG00000185594	-0.008708529631729528	0.9552590539573309	0.039090909090909065	0.3949999851403839	0.9984937419639752	0.9141666322763737	SPATA8
ENSG00000140450	-0.016106862247720448	0.9173505171616498	0.18636363636363618	0.12788213735372145	0.9969250372869345	0.8264312499383354	ARRDC4
ENSG00000140443	-0.1091569163534038	0.48060341299748044	0.03181818181818162	0.6553426268452259	0.9510204176924213	0.9613517581602511	IGF1R
ENSG00000182253	-0.16457525923223706	0.2857273581612863	0.14772727272727249	0.1128586000226573	0.9326923173604049	0.8125078538136509	SYNM
ENSG00000168904	-0.38048075945592313	0.010840691417431122	0.11363636363636363	0.023224009629777713	0.9609889684785407	0.8268312718496114	LRRC28
ENSG00000068305	0.023507436443820754	0.8796108668536833	-0.0536363636363633	0.36749911877834285	0.9927933853138607	0.905565707257823	MEF2A
ENSG00000183475	-0.19690454448696326	0.2001582221113625	0.0363636363636364	0.49749578071652	0.9449104665138878	0.934808472662066	ASB7
ENSG00000154237	0.1692107110933383	0.2721845175744245	-0.050909090909090994	0.029902554926479207	0.933264827596464	0.8175228100772011	LRRK1
ENSG00000184140	0.03031050663684811	0.8451472741954658	-0.01954545454545447	0.8110514702776839	0.9912479088993529	0.9808844075183565	OR4F6
ENSG00000182854	-0.09629890945009031	0.5340514924139983	0.16090909090909103	0.10501020427729345	0.9598271344307289	0.8069785925897788	OR4F15
ENSG00000214344	0.001973985748696504	0.9898535856018382	-0.07318181818181815	0.22082520941383962	0.9998797268924645	0.8616994387798385	OR4F13P
ENSG00000248893	-0.17345788191943426	0.2601539507977051	0.03545454545454555	0.5694776948004521	0.9328339416550193	0.9492376542390821	FAM138E
ENSG00000180229	0.10158260353023703	0.511743662687878	-0.22181818181818178	0.01579614131102458	0.9538201940636757	0.8718675229279982	HERC2P3
ENSG00000233917	0.03468452668334145	0.8231347720283473	0.0272727272727273	0.6337075608119054	0.9905156669848862	0.9595268381099519	POTEB
ENSG00000221641	0.0797701740946462	0.6067458677277964	-0.09863636363636338	0.271796991073735	0.9681457700325712	0.8780748734265041	MIR1268A
ENSG00000140157	-0.06655151952748212	0.6677627196195789	0.05136363636363648	0.3860261640741489	0.9699247976467104	0.9117926566854342	NIPA2
ENSG00000254585	-0.1562026376780379	0.31128237104094436	-0.03227272727272727	0.5544341511713088	0.9368361070834457	0.9467290807820617	MAGEL2
ENSG00000182636	0.00468887748989795	0.9759017725658636	0.022727272727272686	0.775202214168229	0.999826518332713	0.9764154476555978	NDN
ENSG00000166206	-0.045922702683532705	0.7672273937558665	0.033636363636363624	0.254189402262662	0.9822301396938709	0.8708827617634675	GABRB3
ENSG00000104044	0.11293402624953887	0.46545519329013807	-0.027272727272727258	0.364189018136004	0.9536208185629163	0.9045203971024681	OCA2
ENSG00000128731	-0.01664081378654372	0.9146205810643362	-0.06454545454545463	0.253768351383349	0.9964879229572458	0.8704596645457381	HERC2
ENSG00000183629	-0.007406364647420775	0.9619437355471169	-0.014999999999999963	0.6274667538549509	0.9992327896267382	0.9582612428140692	GOLGA8G
ENSG00000277561	-0.030172718334288907	0.8458426904565923	-0.017272727272727224	0.7468447106766022	0.9914672701278288	0.9714405188821492	GOLGA8IP
